fixture_id,league,season,kickoff,home_team,away_team,status,home_goals,away_goals,home_xg,away_xg,o_home,o_draw,o_away,o_btts_yes,o_btts_no,o_over_25,o_under_25,synthetic_only
3762,Premier League (England),2024,2025-10-01 21:00:00,Pre-Team-09,Pre-Team-13,FINISHED,1.0,3.0,1.06,0.88,2.71,2.74,3.07,2.97,1.41,3.99,1.24,True
3763,Premier League (England),2024,2025-10-01 16:00:00,Pre-Team-10,Pre-Team-11,FINISHED,0.0,2.0,1.16,2.21,5.67,4.7,1.48,1.74,2.11,1.6,2.37,True
3764,Premier League (England),2024,2025-10-01 21:00:00,Pre-Team-04,Pre-Team-01,FINISHED,1.0,2.0,1.86,1.14,1.7,4.01,4.64,1.91,1.93,1.9,1.9,True
3765,Premier League (England),2024,2025-10-01 16:00:00,Pre-Team-05,Pre-Team-07,FINISHED,1.0,0.0,1.51,0.84,1.5,4.52,5.69,1.79,2.01,1.67,2.2,True
3766,Premier League (England),2024,2025-10-01 18:00:00,Pre-Team-02,Pre-Team-06,FINISHED,2.0,1.0,1.74,1.05,1.57,3.81,6.28,2.53,1.53,2.49,1.54,True
3767,Premier League (England),2024,2025-10-01 16:00:00,Pre-Team-08,Pre-Team-03,FINISHED,0.0,0.0,0.75,0.99,3.93,2.94,2.14,2.78,1.45,3.45,1.32,True
3768,Premier League (England),2024,2025-10-01 16:00:00,Pre-Team-16,Pre-Team-15,FINISHED,2.0,0.0,1.05,0.61,1.97,2.89,4.88,3.24,1.35,3.99,1.25,True
3769,La Liga (Spain),2024,2025-10-01 18:00:00,La -Team-12,La -Team-03,FINISHED,1.0,1.0,2.89,0.91,1.18,7.57,12.16,1.75,2.08,1.3,3.54,True
3770,La Liga (Spain),2024,2025-10-01 21:00:00,La -Team-08,La -Team-10,FINISHED,3.0,0.0,1.57,0.83,2.16,3.14,3.52,2.39,1.57,2.86,1.43,True
3771,La Liga (Spain),2024,2025-10-01 18:00:00,La -Team-07,La -Team-04,FINISHED,1.0,0.0,0.44,0.69,3.23,2.61,2.72,3.33,1.33,4.76,1.18,True
3772,La Liga (Spain),2024,2025-10-01 13:00:00,La -Team-13,La -Team-02,FINISHED,1.0,0.0,1.46,1.14,2.46,3.63,2.64,1.75,2.09,1.91,1.9,True
3773,La Liga (Spain),2024,2025-10-01 16:00:00,La -Team-09,La -Team-11,FINISHED,1.0,2.0,1.53,1.11,3.27,3.64,2.1,1.82,2.01,1.96,1.84,True
3774,La Liga (Spain),2024,2025-10-01 21:00:00,La -Team-05,La -Team-16,FINISHED,3.0,0.0,2.1,0.68,1.38,4.83,8.05,2.2,1.67,1.89,1.94,True
3775,La Liga (Spain),2024,2025-10-01 21:00:00,La -Team-15,La -Team-14,FINISHED,0.0,1.0,0.65,1.53,3.47,3.08,2.24,2.45,1.56,2.97,1.41,True
3776,La Liga (Spain),2024,2025-10-01 18:00:00,La -Team-06,La -Team-01,FINISHED,1.0,1.0,1.61,1.25,1.93,3.74,3.64,1.82,1.98,1.92,1.89,True
3777,Serie A (Italy),2024,2025-10-01 13:00:00,Ser-Team-02,Ser-Team-08,FINISHED,1.0,1.0,2.21,0.65,1.32,5.52,8.36,1.88,1.94,1.56,2.45,True
3778,Serie A (Italy),2024,2025-10-01 13:00:00,Ser-Team-04,Ser-Team-01,FINISHED,2.0,3.0,0.83,0.75,2.56,2.91,3.05,2.63,1.49,3.37,1.33,True
3779,Serie A (Italy),2024,2025-10-01 21:00:00,Ser-Team-12,Ser-Team-13,FINISHED,2.0,0.0,1.61,0.95,1.94,3.28,4.05,2.36,1.6,2.71,1.47,True
3780,Serie A (Italy),2024,2025-10-01 13:00:00,Ser-Team-16,Ser-Team-14,FINISHED,0.0,1.0,0.84,1.68,4.7,3.81,1.71,2.03,1.79,2.11,1.73,True
3781,Serie A (Italy),2024,2025-10-01 21:00:00,Ser-Team-05,Ser-Team-11,FINISHED,0.0,0.0,1.43,0.42,1.68,3.38,5.96,2.93,1.41,3.11,1.37,True
3782,Serie A (Italy),2024,2025-10-01 13:00:00,Ser-Team-07,Ser-Team-15,FINISHED,3.0,0.0,1.09,0.47,2.01,3.39,3.8,2.19,1.69,2.47,1.55,True
3783,Serie A (Italy),2024,2025-10-01 21:00:00,Ser-Team-03,Ser-Team-10,FINISHED,0.0,0.0,1.86,1.69,2.68,3.97,2.29,1.51,2.53,1.56,2.42,True
3784,Serie A (Italy),2024,2025-10-01 13:00:00,Ser-Team-09,Ser-Team-06,FINISHED,0.0,0.0,0.86,0.56,1.86,2.51,7.75,5.76,1.14,7.15,1.1,True
3785,Bundesliga (Germany),2024,2025-10-01 21:00:00,Bun-Team-05,Bun-Team-06,FINISHED,0.0,2.0,1.18,1.66,3.05,3.46,2.23,1.94,1.89,2.14,1.71,True
3786,Bundesliga (Germany),2024,2025-10-01 13:00:00,Bun-Team-16,Bun-Team-03,FINISHED,3.0,3.0,0.82,1.16,2.33,2.87,3.57,2.84,1.43,3.68,1.28,True
3787,Bundesliga (Germany),2024,2025-10-01 18:00:00,Bun-Team-01,Bun-Team-12,FINISHED,2.0,1.0,0.49,1.14,2.89,3.32,2.43,2.07,1.78,2.37,1.58,True
3788,Bundesliga (Germany),2024,2025-10-01 16:00:00,Bun-Team-11,Bun-Team-02,FINISHED,0.0,0.0,1.25,1.28,2.81,3.67,2.33,1.76,2.09,1.9,1.89,True
3789,Bundesliga (Germany),2024,2025-10-01 18:00:00,Bun-Team-15,Bun-Team-09,FINISHED,0.0,0.0,0.81,0.42,2.5,2.6,3.6,3.45,1.31,4.96,1.18,True
3790,Bundesliga (Germany),2024,2025-10-01 18:00:00,Bun-Team-08,Bun-Team-13,FINISHED,1.0,4.0,0.64,0.96,3.83,3.18,2.09,2.45,1.54,2.9,1.42,True
3791,Bundesliga (Germany),2024,2025-10-01 18:00:00,Bun-Team-04,Bun-Team-07,FINISHED,1.0,3.0,0.94,1.58,3.02,3.48,2.27,1.91,1.89,2.16,1.72,True
3792,Bundesliga (Germany),2024,2025-10-01 18:00:00,Bun-Team-14,Bun-Team-10,FINISHED,1.0,1.0,1.35,1.68,2.43,3.86,2.55,1.6,2.37,1.68,2.22,True
3793,Ligue 1 (France),2024,2025-10-01 21:00:00,Lig-Team-16,Lig-Team-09,FINISHED,0.0,1.0,0.57,1.01,3.53,2.7,2.45,3.15,1.36,4.28,1.23,True
3794,Ligue 1 (France),2024,2025-10-01 16:00:00,Lig-Team-02,Lig-Team-06,FINISHED,1.0,0.0,1.09,0.83,2.88,3.3,2.44,2.1,1.73,2.46,1.55,True
3795,Ligue 1 (France),2024,2025-10-01 21:00:00,Lig-Team-05,Lig-Team-08,FINISHED,1.0,1.0,1.05,0.84,2.34,2.69,3.84,3.3,1.33,4.53,1.2,True
3796,Ligue 1 (France),2024,2025-10-01 16:00:00,Lig-Team-12,Lig-Team-03,FINISHED,0.0,0.0,1.04,0.8,2.04,3.02,4.33,2.87,1.44,3.48,1.32,True
3797,Ligue 1 (France),2024,2025-10-01 21:00:00,Lig-Team-10,Lig-Team-15,FINISHED,1.0,2.0,0.84,2.21,8.38,5.2,1.33,2.06,1.78,1.71,2.17,True
3798,Ligue 1 (France),2024,2025-10-01 13:00:00,Lig-Team-13,Lig-Team-07,FINISHED,0.0,2.0,0.64,0.94,3.56,2.87,2.33,2.86,1.42,3.74,1.27,True
3799,Ligue 1 (France),2024,2025-10-01 21:00:00,Lig-Team-01,Lig-Team-04,FINISHED,1.0,0.0,0.82,0.81,2.82,2.82,2.85,2.77,1.46,3.63,1.29,True
3800,Ligue 1 (France),2024,2025-10-01 16:00:00,Lig-Team-11,Lig-Team-14,FINISHED,4.0,0.0,1.88,0.78,1.81,3.84,4.18,1.86,1.94,1.94,1.89,True
3801,Premier League (England),2024,2025-10-02 18:00:00,Pre-Team-08,Pre-Team-05,FINISHED,1.0,0.0,0.46,1.02,4.46,2.79,2.09,3.3,1.36,4.21,1.22,True
3802,Premier League (England),2024,2025-10-02 16:00:00,Pre-Team-10,Pre-Team-11,FINISHED,0.0,0.0,0.76,2.05,5.69,4.73,1.49,1.73,2.13,1.6,2.39,True
3803,Premier League (England),2024,2025-10-02 18:00:00,Pre-Team-02,Pre-Team-15,FINISHED,0.0,0.0,1.64,0.38,1.59,3.63,6.23,2.66,1.49,2.68,1.48,True
3804,Premier League (England),2024,2025-10-02 16:00:00,Pre-Team-01,Pre-Team-04,FINISHED,0.0,3.0,1.2,1.51,3.2,3.62,2.14,1.85,1.98,2.01,1.81,True
3805,Premier League (England),2024,2025-10-02 13:00:00,Pre-Team-16,Pre-Team-14,FINISHED,0.0,2.0,0.89,0.28,2.11,2.61,5.1,4.06,1.25,5.58,1.15,True
3806,Premier League (England),2024,2025-10-02 13:00:00,Pre-Team-09,Pre-Team-06,FINISHED,0.0,0.0,0.8,0.84,2.43,2.91,3.3,2.69,1.49,3.41,1.32,True
3807,Premier League (England),2024,2025-10-02 13:00:00,Pre-Team-07,Pre-Team-03,FINISHED,1.0,0.0,0.85,1.7,3.28,4.12,1.96,1.52,2.5,1.55,2.44,True
3808,Premier League (England),2024,2025-10-02 21:00:00,Pre-Team-12,Pre-Team-13,FINISHED,2.0,1.0,1.49,1.32,2.86,3.53,2.38,1.85,1.95,2.05,1.77,True
3809,La Liga (Spain),2024,2025-10-02 16:00:00,La -Team-07,La -Team-12,FINISHED,0.0,1.0,0.36,1.54,6.4,3.71,1.59,2.67,1.5,2.62,1.49,True
3810,La Liga (Spain),2024,2025-10-02 16:00:00,La -Team-06,La -Team-08,FINISHED,0.0,2.0,0.81,0.71,2.86,2.95,2.71,2.56,1.52,3.28,1.35,True
3811,La Liga (Spain),2024,2025-10-02 16:00:00,La -Team-15,La -Team-04,FINISHED,0.0,0.0,1.02,0.8,2.24,2.83,3.8,2.97,1.39,3.9,1.28,True
3812,La Liga (Spain),2024,2025-10-02 18:00:00,La -Team-05,La -Team-02,FINISHED,4.0,1.0,2.17,1.43,1.63,4.44,4.49,1.59,2.35,1.53,2.5,True
3813,La Liga (Spain),2024,2025-10-02 16:00:00,La -Team-09,La -Team-14,FINISHED,1.0,3.0,1.04,1.57,4.69,4.3,1.62,1.72,2.13,1.67,2.22,True
3814,La Liga (Spain),2024,2025-10-02 16:00:00,La -Team-16,La -Team-03,FINISHED,2.0,3.0,1.64,0.99,2.22,4.07,2.77,1.51,2.59,1.54,2.54,True
3815,La Liga (Spain),2024,2025-10-02 21:00:00,La -Team-10,La -Team-13,FINISHED,0.0,1.0,1.08,0.73,1.91,3.46,4.02,2.16,1.71,2.39,1.58,True
3816,La Liga (Spain),2024,2025-10-02 18:00:00,La -Team-11,La -Team-01,FINISHED,3.0,2.0,1.17,1.06,1.96,3.41,3.95,2.21,1.68,2.46,1.54,True
3817,Serie A (Italy),2024,2025-10-02 18:00:00,Ser-Team-13,Ser-Team-08,FINISHED,2.0,1.0,1.74,0.55,1.48,4.67,6.09,1.82,1.98,1.67,2.21,True
3818,Serie A (Italy),2024,2025-10-02 16:00:00,Ser-Team-07,Ser-Team-06,FINISHED,1.0,1.0,0.77,0.25,1.85,2.67,7.06,4.78,1.19,5.84,1.14,True
3819,Serie A (Italy),2024,2025-10-02 13:00:00,Ser-Team-12,Ser-Team-15,FINISHED,1.0,1.0,2.17,1.13,1.63,3.81,5.29,2.25,1.66,2.27,1.64,True
3820,Serie A (Italy),2024,2025-10-02 13:00:00,Ser-Team-04,Ser-Team-09,FINISHED,1.0,0.0,1.21,0.8,1.94,3.09,4.47,2.74,1.45,3.28,1.34,True
3821,Serie A (Italy),2024,2025-10-02 21:00:00,Ser-Team-14,Ser-Team-10,FINISHED,0.0,0.0,1.5,1.16,2.15,3.54,3.21,1.89,1.93,2.06,1.76,True
3822,Serie A (Italy),2024,2025-10-02 18:00:00,Ser-Team-01,Ser-Team-11,FINISHED,1.0,0.0,1.34,0.25,1.49,3.96,7.21,2.64,1.5,2.43,1.55,True
3823,Serie A (Italy),2024,2025-10-02 16:00:00,Ser-Team-03,Ser-Team-16,FINISHED,2.0,0.0,2.05,0.98,1.57,4.58,4.92,1.66,2.25,1.56,2.42,True
3824,Serie A (Italy),2024,2025-10-02 21:00:00,Ser-Team-05,Ser-Team-02,FINISHED,0.0,0.0,1.07,0.62,2.36,2.78,3.61,3.04,1.38,4.13,1.23,True
3825,Bundesliga (Germany),2024,2025-10-02 16:00:00,Bun-Team-14,Bun-Team-09,FINISHED,1.0,0.0,0.75,1.91,3.88,3.7,1.87,1.91,1.91,2.0,1.8,True
3826,Bundesliga (Germany),2024,2025-10-02 16:00:00,Bun-Team-05,Bun-Team-03,FINISHED,2.0,1.0,1.16,0.64,1.76,3.22,5.53,2.96,1.41,3.28,1.33,True
3827,Bundesliga (Germany),2024,2025-10-02 18:00:00,Bun-Team-12,Bun-Team-10,FINISHED,2.0,2.0,1.54,1.02,1.81,3.5,4.46,2.28,1.64,2.46,1.56,True
3828,Bundesliga (Germany),2024,2025-10-02 13:00:00,Bun-Team-06,Bun-Team-16,FINISHED,1.0,1.0,2.05,0.4,1.38,4.84,7.88,2.14,1.72,1.82,2.0,True
3829,Bundesliga (Germany),2024,2025-10-02 16:00:00,Bun-Team-11,Bun-Team-15,FINISHED,1.0,0.0,0.84,1.3,5.33,3.85,1.63,2.21,1.67,2.25,1.67,True
3830,Bundesliga (Germany),2024,2025-10-02 13:00:00,Bun-Team-02,Bun-Team-07,FINISHED,1.0,2.0,1.42,1.52,2.43,3.4,2.79,2.0,1.82,2.28,1.64,True
3831,Bundesliga (Germany),2024,2025-10-02 13:00:00,Bun-Team-01,Bun-Team-13,FINISHED,2.0,0.0,1.89,1.18,1.9,3.89,3.66,1.73,2.11,1.8,2.01,True
3832,Bundesliga (Germany),2024,2025-10-02 18:00:00,Bun-Team-08,Bun-Team-04,FINISHED,0.0,0.0,0.79,0.83,3.25,2.78,2.56,2.91,1.41,3.91,1.27,True
3833,Ligue 1 (France),2024,2025-10-02 16:00:00,Lig-Team-06,Lig-Team-04,FINISHED,1.0,1.0,0.97,1.2,2.84,3.17,2.52,2.2,1.69,2.58,1.49,True
3834,Ligue 1 (France),2024,2025-10-02 16:00:00,Lig-Team-13,Lig-Team-07,FINISHED,1.0,0.0,0.87,1.27,3.57,2.84,2.32,2.86,1.44,3.71,1.28,True
3835,Ligue 1 (France),2024,2025-10-02 18:00:00,Lig-Team-15,Lig-Team-02,FINISHED,0.0,0.0,1.74,0.67,1.42,4.18,8.43,2.76,1.46,2.38,1.59,True
3836,Ligue 1 (France),2024,2025-10-02 13:00:00,Lig-Team-11,Lig-Team-05,FINISHED,4.0,1.0,1.72,0.93,1.71,3.55,4.97,2.33,1.6,2.45,1.54,True
3837,Ligue 1 (France),2024,2025-10-02 16:00:00,Lig-Team-16,Lig-Team-03,FINISHED,0.0,0.0,0.48,0.39,2.74,2.47,3.49,3.87,1.27,5.85,1.13,True
3838,Ligue 1 (France),2024,2025-10-02 13:00:00,Lig-Team-01,Lig-Team-09,FINISHED,0.0,1.0,0.74,0.89,3.05,3.29,2.34,2.1,1.76,2.44,1.56,True
3839,Ligue 1 (France),2024,2025-10-02 18:00:00,Lig-Team-14,Lig-Team-10,FINISHED,1.0,4.0,1.83,0.79,1.5,4.43,6.02,1.96,1.85,1.81,2.0,True
3840,Ligue 1 (France),2024,2025-10-02 16:00:00,Lig-Team-08,Lig-Team-12,FINISHED,0.0,3.0,0.91,0.58,4.05,2.81,2.2,3.08,1.37,4.04,1.25,True
3841,Premier League (England),2024,2025-10-08 21:00:00,Pre-Team-07,Pre-Team-09,FINISHED,1.0,0.0,0.85,1.03,3.03,3.61,2.21,1.8,2.03,1.96,1.85,True
3842,Premier League (England),2024,2025-10-08 21:00:00,Pre-Team-15,Pre-Team-06,FINISHED,0.0,1.0,1.07,1.09,2.35,3.17,3.15,2.26,1.64,2.73,1.47,True
3843,Premier League (England),2024,2025-10-08 16:00:00,Pre-Team-10,Pre-Team-13,FINISHED,1.0,3.0,0.84,1.28,3.72,3.38,2.01,2.15,1.71,2.44,1.56,True
3844,Premier League (England),2024,2025-10-08 18:00:00,Pre-Team-01,Pre-Team-04,FINISHED,1.0,0.0,1.18,1.4,3.22,3.62,2.14,1.86,1.98,2.02,1.81,True
3845,Premier League (England),2024,2025-10-08 16:00:00,Pre-Team-16,Pre-Team-11,FINISHED,0.0,3.0,1.39,0.76,2.44,3.08,3.06,2.37,1.59,2.92,1.39,True
3846,Premier League (England),2024,2025-10-08 16:00:00,Pre-Team-05,Pre-Team-03,FINISHED,0.0,1.0,1.06,1.03,2.22,3.08,3.49,2.49,1.53,3.07,1.38,True
3847,Premier League (England),2024,2025-10-08 18:00:00,Pre-Team-14,Pre-Team-12,FINISHED,0.0,1.0,1.35,1.21,2.04,3.38,3.61,2.14,1.73,2.41,1.57,True
3848,Premier League (England),2024,2025-10-08 21:00:00,Pre-Team-02,Pre-Team-08,FINISHED,2.0,0.0,1.57,0.52,1.39,4.03,10.53,3.47,1.31,2.87,1.43,True
3849,La Liga (Spain),2024,2025-10-08 21:00:00,La -Team-11,La -Team-01,FINISHED,1.0,1.0,1.42,0.8,1.96,3.39,3.92,2.22,1.67,2.48,1.53,True
3850,La Liga (Spain),2024,2025-10-08 21:00:00,La -Team-02,La -Team-12,FINISHED,0.0,1.0,0.91,1.95,3.84,4.07,1.79,1.65,2.25,1.65,2.24,True
3851,La Liga (Spain),2024,2025-10-08 16:00:00,La -Team-06,La -Team-07,FINISHED,3.0,0.0,1.71,0.5,1.71,3.46,5.27,2.53,1.53,2.72,1.47,True
3852,La Liga (Spain),2024,2025-10-08 18:00:00,La -Team-09,La -Team-08,FINISHED,0.0,3.0,0.96,1.38,3.81,3.75,1.87,1.85,1.95,1.95,1.86,True
3853,La Liga (Spain),2024,2025-10-08 18:00:00,La -Team-16,La -Team-03,FINISHED,1.0,1.0,1.55,1.67,2.21,4.08,2.74,1.5,2.61,1.55,2.53,True
3854,La Liga (Spain),2024,2025-10-08 13:00:00,La -Team-05,La -Team-15,FINISHED,1.0,0.0,1.09,1.04,1.79,3.6,4.41,2.14,1.71,2.3,1.61,True
3855,La Liga (Spain),2024,2025-10-08 21:00:00,La -Team-14,La -Team-13,FINISHED,1.0,2.0,1.33,0.88,1.7,3.45,5.57,2.69,1.47,2.82,1.44,True
3856,La Liga (Spain),2024,2025-10-08 16:00:00,La -Team-10,La -Team-04,FINISHED,1.0,2.0,1.27,0.87,1.96,3.16,4.25,2.56,1.52,2.99,1.4,True
3857,Serie A (Italy),2024,2025-10-08 16:00:00,Ser-Team-11,Ser-Team-03,FINISHED,2.0,3.0,1.19,1.61,2.79,3.39,2.44,1.95,1.85,2.23,1.67,True
3858,Serie A (Italy),2024,2025-10-08 18:00:00,Ser-Team-12,Ser-Team-16,FINISHED,5.0,0.0,1.84,0.64,1.35,5.46,8.03,1.88,1.95,1.56,2.47,True
3859,Serie A (Italy),2024,2025-10-08 16:00:00,Ser-Team-08,Ser-Team-01,FINISHED,2.0,3.0,1.01,2.42,7.48,5.47,1.35,1.75,2.1,1.49,2.64,True
3860,Serie A (Italy),2024,2025-10-08 13:00:00,Ser-Team-04,Ser-Team-06,FINISHED,2.0,0.0,1.07,-0.02,1.64,2.81,11.05,6.53,1.11,6.3,1.12,True
3861,Serie A (Italy),2024,2025-10-08 16:00:00,Ser-Team-15,Ser-Team-13,FINISHED,0.0,0.0,0.83,0.64,2.99,2.9,2.67,2.67,1.48,3.46,1.31,True
3862,Serie A (Italy),2024,2025-10-08 18:00:00,Ser-Team-14,Ser-Team-07,FINISHED,0.0,2.0,1.59,0.61,1.96,3.31,4.11,2.32,1.62,2.63,1.51,True
3863,Serie A (Italy),2024,2025-10-08 18:00:00,Ser-Team-10,Ser-Team-05,FINISHED,1.0,1.0,1.6,1.34,2.57,3.36,2.71,2.01,1.79,2.34,1.62,True
3864,Serie A (Italy),2024,2025-10-08 16:00:00,Ser-Team-09,Ser-Team-02,FINISHED,1.0,0.0,0.63,0.86,2.8,2.89,2.84,2.72,1.46,3.51,1.31,True
3865,Bundesliga (Germany),2024,2025-10-08 16:00:00,Bun-Team-09,Bun-Team-10,FINISHED,1.0,0.0,1.4,0.4,1.93,2.95,4.96,3.15,1.37,3.81,1.26,True
3866,Bundesliga (Germany),2024,2025-10-08 16:00:00,Bun-Team-07,Bun-Team-16,FINISHED,2.0,0.0,1.39,0.52,1.72,3.57,4.88,2.31,1.62,2.43,1.58,True
3867,Bundesliga (Germany),2024,2025-10-08 13:00:00,Bun-Team-15,Bun-Team-03,FINISHED,1.0,0.0,1.52,0.15,1.45,3.84,9.61,3.54,1.3,3.05,1.38,True
3868,Bundesliga (Germany),2024,2025-10-08 18:00:00,Bun-Team-05,Bun-Team-08,FINISHED,0.0,0.0,1.46,0.56,1.78,2.94,6.26,3.68,1.28,4.23,1.23,True
3869,Bundesliga (Germany),2024,2025-10-08 13:00:00,Bun-Team-04,Bun-Team-13,FINISHED,1.0,0.0,1.49,1.48,2.64,3.84,2.39,1.61,2.32,1.71,2.17,True
3870,Bundesliga (Germany),2024,2025-10-08 21:00:00,Bun-Team-14,Bun-Team-12,FINISHED,3.0,2.0,1.47,2.25,3.58,4.35,1.82,1.48,2.67,1.47,2.71,True
3871,Bundesliga (Germany),2024,2025-10-08 21:00:00,Bun-Team-06,Bun-Team-01,FINISHED,2.0,1.0,1.37,0.94,1.82,3.87,4.03,1.82,1.99,1.89,1.93,True
3872,Bundesliga (Germany),2024,2025-10-08 18:00:00,Bun-Team-02,Bun-Team-11,FINISHED,1.0,2.0,1.82,1.3,1.79,3.92,4.0,1.79,2.03,1.83,1.97,True
3873,Ligue 1 (France),2024,2025-10-08 21:00:00,Lig-Team-06,Lig-Team-09,FINISHED,2.0,1.0,1.32,1.48,3.14,3.75,2.09,1.72,2.11,1.84,1.99,True
3874,Ligue 1 (France),2024,2025-10-08 16:00:00,Lig-Team-03,Lig-Team-02,FINISHED,0.0,0.0,0.41,0.73,2.3,2.53,4.31,3.9,1.27,5.56,1.15,True
3875,Ligue 1 (France),2024,2025-10-08 13:00:00,Lig-Team-14,Lig-Team-16,FINISHED,0.0,1.0,1.34,1.04,2.3,3.05,3.37,2.49,1.54,3.04,1.38,True
3876,Ligue 1 (France),2024,2025-10-08 18:00:00,Lig-Team-10,Lig-Team-07,FINISHED,2.0,0.0,0.38,1.81,6.43,3.77,1.56,2.58,1.52,2.5,1.52,True
3877,Ligue 1 (France),2024,2025-10-08 13:00:00,Lig-Team-05,Lig-Team-13,FINISHED,1.0,3.0,0.93,0.72,2.8,2.85,2.86,2.7,1.47,3.47,1.3,True
3878,Ligue 1 (France),2024,2025-10-08 13:00:00,Lig-Team-12,Lig-Team-08,FINISHED,2.0,1.0,1.44,0.83,1.79,3.09,5.66,3.2,1.36,3.66,1.29,True
3879,Ligue 1 (France),2024,2025-10-08 21:00:00,Lig-Team-01,Lig-Team-15,FINISHED,0.0,2.0,1.46,1.4,3.78,3.91,1.84,1.77,2.09,1.81,2.0,True
3880,Ligue 1 (France),2024,2025-10-08 18:00:00,Lig-Team-04,Lig-Team-11,FINISHED,1.0,0.0,1.33,0.46,2.77,2.76,2.99,2.94,1.39,4.02,1.26,True
3881,Premier League (England),2024,2025-10-09 18:00:00,Pre-Team-16,Pre-Team-02,FINISHED,2.0,0.0,1.01,0.7,3.1,2.61,2.8,3.3,1.33,4.78,1.18,True
3882,Premier League (England),2024,2025-10-09 18:00:00,Pre-Team-03,Pre-Team-11,FINISHED,1.0,2.0,1.16,1.16,3.04,3.66,2.2,1.78,2.04,1.93,1.87,True
3883,Premier League (England),2024,2025-10-09 18:00:00,Pre-Team-15,Pre-Team-04,FINISHED,0.0,2.0,1.08,1.62,4.44,3.6,1.81,2.12,1.73,2.27,1.65,True
3884,Premier League (England),2024,2025-10-09 21:00:00,Pre-Team-08,Pre-Team-10,FINISHED,2.0,2.0,1.14,0.99,2.46,3.03,3.11,2.47,1.56,3.06,1.38,True
3885,Premier League (England),2024,2025-10-09 13:00:00,Pre-Team-06,Pre-Team-13,FINISHED,0.0,1.0,1.21,1.34,2.62,3.06,2.87,2.36,1.58,2.92,1.4,True
3886,Premier League (England),2024,2025-10-09 18:00:00,Pre-Team-12,Pre-Team-09,FINISHED,1.0,0.0,1.25,1.16,2.69,3.33,2.57,2.06,1.79,2.39,1.58,True
3887,Premier League (England),2024,2025-10-09 21:00:00,Pre-Team-01,Pre-Team-07,FINISHED,2.0,0.0,2.39,0.73,1.37,5.68,6.78,1.54,2.48,1.34,3.28,True
3888,Premier League (England),2024,2025-10-09 13:00:00,Pre-Team-14,Pre-Team-05,FINISHED,1.0,1.0,0.68,0.58,3.1,2.64,2.82,3.24,1.35,4.65,1.21,True
3889,La Liga (Spain),2024,2025-10-09 18:00:00,La -Team-09,La -Team-03,FINISHED,1.0,1.0,2.56,2.03,1.79,5.03,3.33,1.21,4.36,1.17,5.24,True
3890,La Liga (Spain),2024,2025-10-09 21:00:00,La -Team-04,La -Team-15,FINISHED,0.0,1.0,0.34,1.05,2.9,2.76,2.85,2.92,1.4,4.03,1.24,True
3891,La Liga (Spain),2024,2025-10-09 16:00:00,La -Team-07,La -Team-14,FINISHED,0.0,3.0,0.54,1.2,5.48,3.3,1.74,2.84,1.42,3.15,1.37,True
3892,La Liga (Spain),2024,2025-10-09 16:00:00,La -Team-01,La -Team-10,FINISHED,1.0,4.0,1.3,1.35,2.76,3.75,2.32,1.69,2.2,1.81,2.02,True
3893,La Liga (Spain),2024,2025-10-09 13:00:00,La -Team-06,La -Team-02,FINISHED,0.0,1.0,1.47,1.43,2.06,3.98,3.19,1.6,2.34,1.67,2.25,True
3894,La Liga (Spain),2024,2025-10-09 16:00:00,La -Team-11,La -Team-16,FINISHED,0.0,0.0,1.33,0.57,1.67,3.5,5.77,2.69,1.48,2.81,1.43,True
3895,La Liga (Spain),2024,2025-10-09 18:00:00,La -Team-08,La -Team-12,FINISHED,1.0,2.0,0.68,0.72,3.11,2.95,2.51,2.62,1.51,3.35,1.33,True
3896,La Liga (Spain),2024,2025-10-09 13:00:00,La -Team-05,La -Team-13,FINISHED,1.0,0.0,1.38,0.62,1.7,3.7,5.15,2.28,1.64,2.38,1.59,True
3897,Serie A (Italy),2024,2025-10-09 16:00:00,Ser-Team-07,Ser-Team-11,FINISHED,2.0,0.0,1.18,0.87,1.89,3.44,4.09,2.2,1.68,2.41,1.58,True
3898,Serie A (Italy),2024,2025-10-09 21:00:00,Ser-Team-09,Ser-Team-04,FINISHED,1.0,2.0,0.71,0.99,3.27,2.92,2.44,2.68,1.47,3.52,1.32,True
3899,Serie A (Italy),2024,2025-10-09 13:00:00,Ser-Team-08,Ser-Team-06,FINISHED,1.0,0.0,1.04,0.67,2.2,2.83,3.89,3.04,1.4,3.92,1.27,True
3900,Serie A (Italy),2024,2025-10-09 16:00:00,Ser-Team-03,Ser-Team-10,FINISHED,1.0,0.0,1.61,1.6,2.67,3.98,2.31,1.52,2.53,1.58,2.42,True
3901,Serie A (Italy),2024,2025-10-09 18:00:00,Ser-Team-12,Ser-Team-15,FINISHED,3.0,2.0,1.65,0.94,1.64,3.79,5.34,2.24,1.64,2.24,1.66,True
3902,Serie A (Italy),2024,2025-10-09 16:00:00,Ser-Team-14,Ser-Team-16,FINISHED,1.0,2.0,2.03,0.72,1.44,4.53,7.17,2.15,1.71,1.91,1.9,True
3903,Serie A (Italy),2024,2025-10-09 21:00:00,Ser-Team-01,Ser-Team-13,FINISHED,0.0,1.0,1.3,0.59,1.83,3.21,5.03,2.78,1.44,3.15,1.38,True
3904,Serie A (Italy),2024,2025-10-09 21:00:00,Ser-Team-05,Ser-Team-02,FINISHED,1.0,2.0,1.24,0.7,2.37,2.75,3.61,3.07,1.38,4.09,1.24,True
